,satisfaction_level,last_evaluation,number_project,average_monthly_hours,centroidDis,time_spend_company,Work_accident,promotion_last_5years,DepartmentGroup_1,DepartmentGroup_2,DepartmentGroup_3,salary_1,salary_2,salary_3,left
24,-0.8560514023711421,-1.0872752890605568,-1.4628629148312604,-0.8620164228839808,-0.21994162828011474,1,0,0,1,0,0,1,0,0,1
25,1.1148091216541611,1.1912491485362686,0.9711129237526113,0.819953686784561,-0.7204296784180437,1,0,0,1,0,0,1,0,0,1
26,0.8332576182219747,0.8991306308956497,0.1597876442246541,0.7598833257249702,-1.4882722250492146,1,0,0,1,0,0,1,0,0,1
27,-0.8560514023711421,-1.320970103173052,-1.4628629148312604,-1.3225558576741767,0.01065166719386933,1,0,0,1,0,0,1,0,0,1
28,-0.8158297590236872,-1.496241213757423,-1.4628629148312604,-1.4627200334798887,0.13070714529465208,1,0,0,0,1,0,1,0,0,1
29,-0.9364946890660525,-1.2625463996449282,-1.4628629148312604,-1.3826262187337677,0.28927321216434776,1,0,0,0,1,0,1,0,0,1
30,-2.1029223461422526,-0.5614619573074435,1.7824382032805686,1.8611732784841344,0.23101416725576465,0,0,0,0,1,0,1,0,0,1
31,-0.6549431856338663,-0.8535804749480623,-1.4628629148312604,-1.342579311360707,-0.4322013455105496,1,0,0,0,1,0,1,0,0,1
32,-0.8560514023711421,-1.2041226961168043,-1.4628629148312604,-1.1223213208088743,-0.1885774348664292,1,0,0,0,1,0,1,0,0,1
33,-0.6549431856338663,-0.9704278820043093,-1.4628629148312604,-1.2224385892415255,-0.6190636671713482,1,0,0,0,1,0,1,0,0,1
34,0.9137009049168852,0.8991306308956497,0.1597876442246541,0.900047501530682,-1.0534536217736412,1,0,0,0,1,0,1,0,0,1
35,-2.0627007027947974,1.3080965555925155,1.7824382032805686,1.0802585847094544,-1.1464307847946233,0,0,0,1,0,0,1,0,0,1
36,-0.9364946890660525,-1.496241213757423,-1.4628629148312604,-1.2825089503011162,0.16640378955742943,1,0,0,1,0,0,1,0,0,1
37,-0.6549431856338663,-1.2625463996449282,-1.4628629148312604,-1.5027669408529492,-0.12166180053308186,1,0,0,1,0,0,1,0,0,1
38,-2.0224790594473423,1.0159780379518972,1.7824382032805686,2.101454722722498,0.7678166974676293,0,0,0,1,0,0,1,0,0,1
39,-0.8158297590236872,-1.0288515855324332,-1.4628629148312604,-0.9821571450031624,-0.3526146700157789,1,0,0,1,0,0,1,0,0,1
40,1.0343658349592508,0.9575543344237735,0.9711129237526113,1.360586936320878,0.21155695426258486,1,0,0,1,0,0,1,0,0,1
41,-0.6549431856338663,-1.3793938067011757,-1.4628629148312604,-0.8620164228839808,-0.7753643272556736,1,0,0,1,0,0,1,0,0,1
42,-0.8560514023711421,-1.496241213757423,-1.4628629148312604,-1.482743487166419,0.2542640743911654,1,0,0,1,0,0,1,0,0,1
43,-2.0627007027947974,0.4901647061987839,2.5937634828085256,1.6008683805592412,-0.45035036619032665,0,0,0,1,0,0,1,0,0,1
44,-2.1029223461422526,1.0159780379518972,1.7824382032805686,1.5007511121265897,-0.5902971824419921,0,0,0,1,0,0,1,0,0,1
45,0.9137009049168852,0.13962248503004124,-0.6515376353033031,-0.3814535344072546,0.7406106843855165,0,0,0,1,0,0,1,0,0,1
46,-0.8560514023711421,-0.9704278820043093,-1.4628629148312604,-1.0822744134358138,-0.21123351002358354,1,0,0,1,0,0,1,0,0,1
47,-0.17228346546440448,-0.09407232908245389,-0.6515376353033031,1.440680751066999,1.1301741465547297,1,0,0,1,0,0,1,0,0,1
48,-0.8560514023711421,-1.0288515855324332,-1.4628629148312604,-1.0622509597492835,-0.2202015390056229,1,0,0,1,0,0,1,0,0,1
49,-0.7353864723287767,-1.4378175102292996,-1.4628629148312604,-1.0822744134358138,-0.5433927723638119,1,0,0,1,0,0,1,0,0,1
50,-1.9420357727524318,0.37331729914253636,1.7824382032805686,-0.9821571450031624,2.8051900738759583,1,0,0,1,0,0,1,0,0,1
51,-0.6951648289813215,-0.9704278820043093,-1.4628629148312604,-1.3225558576741767,-0.37522678913255453,1,0,0,1,0,0,1,0,0,1
52,-0.9364946890660525,-0.9704278820043093,-1.4628629148312604,-1.342579311360707,0.23691532934781456,1,0,0,1,0,0,1,0,0,1
53,-0.8962730457185973,-1.0288515855324332,-1.4628629148312604,-1.3826262187337677,0.19122232278122547,1,0,0,1,0,0,1,0,0,1
54,-2.0627007027947974,1.1912491485362686,2.5937634828085256,2.121478176409028,0.8568280264352803,0,0,0,1,0,0,1,0,0,1
55,-0.9767163324135077,-1.496241213757423,-1.4628629148312604,-1.2224385892415255,0.21331500879043613,1,0,0,1,0,0,1,0,0,1
56,-2.0224790594473423,1.3080965555925155,2.5937634828085256,1.0802585847094544,-1.2587281558807972,0,0,0,1,0,0,1,0,0,1
57,-2.0627007027947974,0.5485884097269077,1.7824382032805686,2.1615250837820885,0.9630230618774489,0,0,0,1,0,0,1,0,0,1
58,-0.9364946890660525,-1.0288515855324332,-1.4628629148312604,-1.4627200334798887,0.40563101497758186,1,0,0,1,0,0,1,0,0,1
59,0.9539225482643404,1.6586387767612583,0.1597876442246541,0.4795549741135466,-1.2162288017527687,1,0,0,1,0,0,1,0,0,1
60,0.9539225482643404,1.1328254450081447,0.9711129237526113,0.49957842780007683,-1.2374394674232576,1,0,0,0,0,1,0,1,0,1
61,-2.0224790594473423,1.2496728520643925,2.5937634828085256,2.1415016300955583,0.8750539564239392,0,0,0,0,1,0,0,1,0,1
62,-2.0627007027947974,1.3665202591206393,1.7824382032805686,0.8600005941576215,-0.9249999562992505,1,0,0,0,1,0,0,1,0,1
63,-1.016937975760963,-0.9120041784761855,-1.4628629148312604,-1.3826262187337677,0.4889203248941401,1,0,0,0,1,0,0,1,0,1
64,-2.0224790594473423,1.3080965555925155,1.7824382032805686,1.7009856489918924,-0.27156432754411985,0,0,0,0,1,0,0,1,0,1
65,0.79303597487452,-0.09407232908245389,1.7824382032805686,-0.8019460618243901,0.6143377201582612,0,0,0,0,1,0,0,1,0,1
66,-0.7353864723287767,-1.0288515855324332,-1.4628629148312604,-0.9621336913166321,-0.579063386596,1,0,0,0,1,0,0,1,0,1
67,1.1550307650016165,1.5417913697050107,0.1597876442246541,1.2604696678882268,0.15643947708066797,1,0,0,0,1,0,0,1,0,1
68,0.591927758137244,0.840706927367526,0.9711129237526113,0.43950806674048604,-1.6295546589766947,1,1,0,0,1,0,0,1,0,1
69,-0.7353864723287767,-1.2625463996449282,-1.4628629148312604,-1.3225558576741767,-0.2815071120140466,1,0,0,0,1,0,0,1,0,1
70,0.5114844714423336,1.6002150732331344,-1.4628629148312604,1.52077456581312,0.4314767822194506,1,0,0,0,1,0,0,1,0,1
71,-2.1029223461422526,0.31489359561441255,0.9711129237526113,1.4807276584400595,-0.6291919443426053,0,0,0,0,1,0,0,1,0,1
72,-0.6549431856338663,-1.320970103173052,-1.4628629148312604,-1.042227506062753,-0.7861029769395718,1,0,0,0,1,0,0,0,1,1
73,-2.1029223461422526,0.8991306308956497,2.5937634828085256,1.8811967321706649,0.28084341328708906,0,0,0,0,1,0,1,0,0,1
74,-2.0224790594473423,1.4833676661768869,1.7824382032805686,1.52077456581312,-0.6978594392389044,0,0,0,0,1,0,0,1,0,1
75,-2.0224790594473423,0.4317410026706601,2.5937634828085256,2.101454722722498,0.7678166974676293,0,0,0,0,1,0,0,1,0,1
76,-2.0627007027947974,0.6654358167831546,1.7824382032805686,1.8811967321706649,0.23149545752996603,0,0,0,0,1,0,0,1,0,1
77,-0.8560514023711421,-1.0288515855324332,-1.4628629148312604,-1.2825089503011162,-0.03964680283547575,1,0,0,0,1,0,0,1,0,1
78,-0.7353864723287767,-0.9120041784761855,-1.4628629148312604,-0.8820398765705111,-0.562899554606322,1,0,0,1,0,0,1,0,0,1
79,-0.8962730457185973,-0.9120041784761855,-1.4628629148312604,-1.182391681868465,-0.03563072946057531,1,0,0,0,1,0,1,0,0,1
80,-0.6549431856338663,-1.0288515855324332,-1.4628629148312604,-1.2224385892415255,-0.6190636671713482,1,0,0,1,0,0,1,0,0,1
81,-0.9364946890660525,-1.320970103173052,-1.4628629148312604,-1.0021805986896926,-0.012159267158807678,1,0,0,1,0,0,1,0,0,1
82,0.7125926881796095,-0.7367330678918148,0.1597876442246541,-1.2424620429280557,0.47238903986551606,1,0,1,0,0,1,1,0,0,1
83,0.9137009049168852,0.7822832238394022,0.1597876442246541,0.9601178625902728,-0.9238376674229771,1,0,0,0,1,0,1,0,0,1
84,-2.0224790594473423,0.31489359561441255,1.7824382032805686,1.8011029174245436,-0.019691898567861073,0,0,0,0,1,0,1,0,0,1
85,-2.0224790594473423,0.8991306308956497,1.7824382032805686,2.0814312690359675,0.7143441286470422,0,0,0,0,1,0,1,0,0,1
86,-1.781149199362611,0.7238595203112784,0.9711129237526113,0.6197191499192584,-0.7490098091588779,1,0,0,1,0,0,1,0,0,1
87,-0.6951648289813215,-1.5546649172855467,-1.4628629148312604,-1.3826262187337677,-0.2739226739576783,1,0,0,1,0,0,1,0,0,1
88,-0.9767163324135077,-0.8535804749480623,-1.4628629148312604,-1.4226731261068282,0.44271750881831917,1,0,0,1,0,0,1,0,0,1
89,-2.0627007027947974,0.4317410026706601,1.7824382032805686,1.8011029174245436,0.029505226458100286,0,0,0,1,0,0,1,0,0,1
90,-0.8560514023711421,-1.2625463996449282,-1.4628629148312604,-1.4226731261068282,0.15566118493779102,1,0,0,1,0,0,1,0,0,1
91,1.1148091216541611,1.6586387767612583,0.9711129237526113,0.900047501530682,-0.6150780444428976,1,0,0,1,0,0,1,0,0,1
92,-0.7756081156762319,-1.3793938067011757,-1.4628629148312604,-1.1623682281819347,-0.3750684091552748,1,0,0,1,0,0,1,0,0,1
93,-0.6147215422864111,-0.9704278820043093,-1.4628629148312604,-1.4426965797933584,-0.3223864307807435,1,0,0,1,0,0,1,0,0,1
94,-2.1029223461422526,0.6654358167831546,1.7824382032805686,1.0802585847094544,-1.0340318507381794,0,0,0,1,0,0,1,0,0,1
95,-0.9767163324135077,-1.2041226961168043,-1.4628629148312604,-0.9220867839435716,0.10058160481524,1,0,0,1,0,0,1,0,0,1
96,-2.0627007027947974,0.31489359561441255,1.7824382032805686,1.280493121574757,-1.0434880529181494,0,0,0,1,0,0,1,0,0,1
97,-2.0627007027947974,0.7238595203112784,1.7824382032805686,1.5608214731861807,-0.5399450082554902,0,0,0,1,0,0,1,0,0,1
98,-2.0224790594473423,1.4833676661768869,1.7824382032805686,1.660938741618832,-0.36988237110272487,0,0,0,1,0,0,1,0,0,1
99,1.1550307650016165,1.6586387767612583,0.9711129237526113,0.39946115936742554,-0.609399986816551,1,0,0,1,0,0,0,1,0,1
100,-0.9364946890660525,-1.1456989925886807,-1.4628629148312604,-0.9421102376301018,-0.014308667814743246,1,0,0,1,0,0,0,1,0,1
101,-1.016937975760963,-1.1456989925886807,-1.4628629148312604,-1.0822744134358138,0.23438164944424417,1,0,0,1,0,0,0,1,0,1
102,-0.7756081156762319,-1.496241213757423,-1.4628629148312604,-1.0222040523762228,-0.4579178020341383,1,0,0,1,0,0,0,1,0,1
103,-2.1029223461422526,1.3080965555925155,2.5937634828085256,1.3205400289478175,-0.8922467960945549,0,0,0,1,0,0,0,1,0,1
104,-0.7353864723287767,-1.1456989925886807,-1.4628629148312604,-0.8620164228839808,-0.553918911942452,1,0,0,1,0,0,0,1,0,1
105,-1.499597695930425,-1.496241213757423,2.5937634828085256,0.45953152042701634,-0.2233592471803078,1,0,0,0,1,0,0,1,0,1
106,1.1952524083490716,1.6586387767612583,0.1597876442246541,1.1203054920825148,-0.05815959980374712,1,0,0,0,1,0,0,1,0,1
107,-0.6951648289813215,-1.2625463996449282,-1.4628629148312604,-1.0622509597492835,-0.6651365120296137,1,0,0,0,1,0,0,1,0,1
108,0.39081954139996794,0.8991306308956497,-0.6515376353033031,-0.4815708028399059,-0.0565280588716623,0,0,0,0,1,0,0,1,0,1
109,-0.8560514023711421,-1.320970103173052,-1.4628629148312604,-0.9220867839435716,-0.23730593606413572,1,0,0,0,1,0,0,1,0,1
110,-0.7353864723287767,-1.4378175102292996,-1.4628629148312604,-1.1423447744954045,-0.4997555864578974,1,0,0,0,1,0,0,1,0,1
111,-2.1029223461422526,0.7822832238394022,1.7824382032805686,1.7610560100514832,-0.013407567408336622,0,0,0,0,1,0,0,0,1,1
112,-0.7353864723287767,-1.1456989925886807,-1.4628629148312604,-0.8219695155109203,-0.530235499585435,1,0,0,1,0,0,1,0,0,1
113,1.1550307650016165,1.424943962648763,0.1597876442246541,1.140328945769045,-0.09896187125897736,1,0,0,1,0,0,0,1,0,1
114,0.9137009049168852,1.6586387767612583,0.9711129237526113,0.659766057292319,-1.3964323302217239,1,0,0,1,0,0,0,1,0,1
115,-0.9767163324135077,-1.3793938067011757,-1.4628629148312604,-1.2825089503011162,0.2707396462595451,1,0,0,1,0,0,0,1,0,1
116,0.9941441916117956,-0.2109197361387008,0.9711129237526113,1.2404462142016965,-0.13901895403730222,1,0,0,1,0,0,0,1,0,1
117,-2.0224790594473423,0.7238595203112784,1.7824382032805686,1.0001647699633334,-1.2091769174869405,0,0,0,1,0,0,1,0,0,1
118,-0.9767163324135077,-0.8535804749480623,-1.4628629148312604,-1.3626027650472372,0.36291781161114317,1,0,0,1,0,0,1,0,0,1
119,-0.8560514023711421,-1.496241213757423,-1.4628629148312604,-1.3826262187337677,0.09456089502525643,1,0,0,1,0,0,1,0,0,1
120,-1.9018141294049766,-0.5614619573074435,0.1597876442246541,-0.8620164228839808,2.7002785597652785,0,1,0,1,0,0,1,0,0,1
121,-0.8560514023711421,-1.496241213757423,-1.4628629148312604,-1.3225558576741767,0.01065166719386933,1,0,0,1,0,0,1,0,0,1
122,0.5517061147897887,1.6586387767612583,0.1597876442246541,0.29934389093477426,-1.2208945373187123,1,0,0,1,0,0,1,0,0,1
123,-2.0224790594473423,0.7238595203112784,1.7824382032805686,1.981314000603316,0.4486825649963427,1,1,0,1,0,0,1,0,0,1
124,-0.6147215422864111,-1.320970103173052,-1.4628629148312604,-1.262485496614586,-0.6565910669606955,1,0,0,1,0,0,1,0,0,1
125,-2.0224790594473423,1.1912491485362686,1.7824382032805686,1.1803758531421056,-1.242408938089376,0,0,0,1,0,0,1,0,0,1
126,-0.9364946890660525,-1.320970103173052,-1.4628629148312604,-1.3826262187337677,0.28927321216434776,1,0,0,1,0,0,1,0,0,1
127,0.35059789805251274,1.0159780379518972,-0.6515376353033031,-0.36143008072072436,0.0994473057623323,1,0,0,1,0,0,1,0,0,1
128,-2.1029223461422526,0.6070121132550308,1.7824382032805686,0.980141316276803,-0.9775820613347591,0,0,0,1,0,0,1,0,0,1
129,-0.9767163324135077,-1.5546649172855467,-1.4628629148312604,-1.0021805986896926,0.10049249063337837,1,0,0,1,0,0,1,0,0,1
130,-2.0627007027947974,0.6654358167831546,1.7824382032805686,1.821126371111074,0.07959586439842209,0,0,0,1,0,0,1,0,0,1
131,-0.9364946890660525,-0.8535804749480623,-1.4628629148312604,-1.2224385892415255,0.1063182541233643,1,0,0,1,0,0,1,0,0,1
132,1.1550307650016165,1.6586387767612583,0.9711129237526113,0.39946115936742554,-0.609399986816551,1,0,0,1,0,0,1,0,0,1
133,-0.6951648289813215,-1.2041226961168043,-1.4628629148312604,-1.262485496614586,-0.46570120841998536,1,0,0,1,0,0,1,0,0,1
134,-1.016937975760963,-1.2625463996449282,-1.4628629148312604,-1.3826262187337677,0.4889203248941401,1,0,0,1,0,0,1,0,0,1
135,-1.2180461924982386,0.7238595203112784,2.5937634828085256,-1.3626027650472372,0.9828246504837163,1,0,0,1,0,0,1,0,0,1
136,-2.0627007027947974,0.7238595203112784,1.7824382032805686,1.6409152879323017,-0.3581859266678169,0,1,0,1,0,0,1,0,0,1
137,-0.7756081156762319,-1.3793938067011757,-1.4628629148312604,-1.4426965797933584,0.007433947116669976,1,0,0,0,0,1,1,0,0,1
138,0.5114844714423336,1.6586387767612583,0.1597876442246541,0.9601178625902728,-1.0948734715186286,1,0,0,0,1,0,1,0,0,1
139,0.47126282809487835,0.8991306308956497,0.9711129237526113,1.1203054920825148,-0.6347038167545519,1,0,0,0,1,0,1,0,0,1
140,-2.1029223461422526,1.424943962648763,1.7824382032805686,0.8800240478441518,-0.8607640793719183,0,0,0,0,1,0,1,0,0,1
141,-0.6549431856338663,-1.0872752890605568,-1.4628629148312604,-0.9220867839435716,-0.7998848775177433,1,0,0,0,1,0,1,0,0,1
142,-2.0224790594473423,0.4901647061987839,1.7824382032805686,1.1002820383959846,-1.2625662922811602,0,0,0,0,1,0,1,0,0,1
143,-0.9767163324135077,-1.4378175102292996,-1.4628629148312604,-0.9821571450031624,0.09840647012555902,1,0,0,0,1,0,1,0,0,1
144,0.9137009049168852,1.6002150732331344,0.1597876442246541,1.3205400289478175,-0.027928069037734548,1,0,0,0,1,0,1,0,0,1
145,-0.8158297590236872,-1.496241213757423,-1.4628629148312604,-1.0021805986896926,-0.3500041395109972,1,0,0,0,1,0,1,0,0,1
146,0.591927758137244,1.1912491485362686,0.1597876442246541,0.7598833257249702,-1.7000354571365286,1,0,0,0,1,0,1,0,0,1
147,-2.0224790594473423,0.8991306308956497,1.7824382032805686,2.101454722722498,0.7678166974676293,0,0,0,0,1,0,1,0,0,1
148,0.9137009049168852,0.9575543344237735,0.1597876442246541,1.2404462142016965,-0.23691773137677954,1,1,0,0,1,0,1,0,0,1
149,-0.8962730457185973,-1.2625463996449282,-1.4628629148312604,-1.0822744134358138,-0.10005913236105672,1,0,0,0,1,0,1,0,0,1
150,-2.0224790594473423,1.1328254450081447,1.7824382032805686,1.5407980194996502,-0.6529317747547461,0,0,0,0,1,0,1,0,0,1
151,-0.6549431856338663,-0.9120041784761855,-1.4628629148312604,-0.9421102376301018,-0.8034457401704604,1,0,0,0,1,0,1,0,0,1
152,-0.9767163324135077,-1.1456989925886807,-1.4628629148312604,-1.1623682281819347,0.16677026915125126,1,0,0,0,1,0,1,0,0,1
153,-0.8560514023711421,-1.1456989925886807,-1.4628629148312604,-0.9220867839435716,-0.23730593606413572,1,0,0,0,1,0,1,0,0,1
154,-0.8962730457185973,-1.3793938067011757,-1.4628629148312604,-0.8219695155109203,-0.08973937288571342,1,0,0,1,0,0,1,0,0,1
155,-2.0224790594473423,0.4901647061987839,1.7824382032805686,2.0614078153494373,0.6609763620731791,0,0,0,0,1,0,1,0,0,1
156,0.8734792615694299,1.6586387767612583,0.9711129237526113,0.7799067794115004,-1.364746291391684,1,0,0,1,0,0,1,0,0,1
157,-2.0224790594473423,1.1912491485362686,1.7824382032805686,2.0814312690359675,0.7143441286470422,0,0,0,1,0,0,1,0,0,1
158,-0.8962730457185973,-1.2625463996449282,-1.4628629148312604,-1.3025324039876465,0.0863291460906045,1,0,0,0,0,1,1,0,0,1
159,-0.6549431856338663,-1.5546649172855467,-1.4628629148312604,-1.3826262187337677,-0.36009564715605197,1,0,0,0,1,0,1,0,0,1
160,-2.0627007027947974,1.3665202591206393,2.5937634828085256,2.001337454289846,0.5412291862685081,0,0,0,0,1,0,1,0,0,1
161,1.1550307650016165,1.5417913697050107,0.9711129237526113,0.8399771404710913,-0.5945299361801103,1,0,0,0,1,0,1,0,0,1
162,-0.6549431856338663,-1.2041226961168043,-1.4628629148312604,-1.0822744134358138,-0.7631491091193451,1,0,0,1,0,0,1,0,0,1
163,0.7125926881796095,1.0159780379518972,0.9711129237526113,0.7598833257249702,-1.6978676368720267,1,0,0,1,0,0,1,0,0,1
164,1.1550307650016165,1.6002150732331344,0.9711129237526113,1.1803758531421056,-0.016348304775877356,1,0,0,1,0,0,1,0,0,1
165,-2.0224790594473423,0.7238595203112784,2.5937634828085256,1.901220185857195,0.23864941821888205,0,0,0,1,0,0,1,0,0,1
166,-0.7353864723287767,-0.9704278820043093,-1.4628629148312604,-1.4426965797933584,-0.07932087939822785,1,0,0,1,0,0,1,0,0,1
167,-1.2180461924982386,-1.0288515855324332,0.9711129237526113,-1.3826262187337677,1.0034142097422172,1,0,0,1,0,0,1,0,0,1
168,-1.1778245491507835,-1.2625463996449282,-1.4628629148312604,-1.3225558576741767,0.8379291419231502,1,0,0,1,0,0,1,0,0,1
169,-0.6549431856338663,-0.8535804749480623,-1.4628629148312604,-0.8620164228839808,-0.7753643272556736,1,0,0,1,0,0,1,0,0,1
170,0.79303597487452,1.6002150732331344,0.1597876442246541,1.1603523994555753,-0.5586164123941717,1,0,0,1,0,0,1,0,0,1
171,-0.8158297590236872,-1.496241213757423,-1.4628629148312604,-0.8219695155109203,-0.3106376236267484,1,0,1,1,0,0,1,0,0,1
172,-2.0224790594473423,0.37331729914253636,2.5937634828085256,1.5407980194996502,-0.6529317747547461,0,0,0,1,0,0,1,0,0,1
173,-2.0627007027947974,0.9575543344237735,1.7824382032805686,1.660938741618832,-0.31126075824223587,0,0,0,1,0,0,1,0,0,1
174,0.35059789805251274,-1.0872752890605568,-1.4628629148312604,1.4607042047535292,0.3781182707031772,0,0,0,1,0,0,1,0,0,1
175,-0.29294839550676965,0.13962248503004124,0.1597876442246541,-0.7418757007647993,-1.445635095376148,1,0,0,1,0,0,1,0,0,1
176,-0.8158297590236872,-1.3793938067011757,-1.4628629148312604,-1.0622509597492835,-0.33172534669595716,1,0,0,1,0,0,1,0,0,1
177,-0.9364946890660525,-1.2625463996449282,-1.4628629148312604,-1.2224385892415255,0.1063182541233643,1,0,0,1,0,0,0,1,0,1
178,-0.9767163324135077,-1.2041226961168043,-1.4628629148312604,-1.482743487166419,0.5307592047191264,1,0,0,1,0,0,0,1,0,1
179,-2.0224790594473423,0.7822832238394022,1.7824382032805686,2.1415016300955583,0.8750539564239392,1,0,0,1,0,0,0,1,0,1
180,-0.8560514023711421,-1.4378175102292996,-1.4628629148312604,-1.102297867122344,-0.2006836075716832,1,0,0,1,0,0,0,1,0,1
181,-2.0627007027947974,0.7238595203112784,1.7824382032805686,1.2003993068286358,-1.1197656309813664,0,0,0,0,1,0,0,1,0,1
182,1.1148091216541611,1.6002150732331344,0.9711129237526113,1.1203054920825148,-0.2170134149511952,1,0,0,0,1,0,0,1,0,1
183,-2.0224790594473423,0.4901647061987839,1.7824382032805686,1.6809621953053622,-0.3209253770019364,0,0,0,0,1,0,0,1,0,1
184,-1.016937975760963,-0.9704278820043093,-1.4628629148312604,-1.2024151355549952,0.3048060793716422,1,0,0,0,1,0,0,1,0,1
185,-0.8560514023711421,-1.496241213757423,-1.4628629148312604,-1.482743487166419,0.2542640743911654,1,0,0,0,1,0,0,1,0,1
186,-2.1029223461422526,0.7822832238394022,1.7824382032805686,1.9212436395437253,0.38129835866735734,0,0,0,0,1,0,0,1,0,1
187,-0.8560514023711421,-1.496241213757423,-1.4628629148312604,-1.1623682281819347,-0.15981388001684502,1,0,0,0,1,0,0,1,0,1
188,-0.9767163324135077,-0.9704278820043093,-1.4628629148312604,-0.9821571450031624,0.09840647012555902,1,0,0,1,0,0,0,1,0,1
189,-0.6951648289813215,-1.2041226961168043,-1.4628629148312604,-0.9020633302570413,-0.6820200573426779,1,0,0,1,0,0,0,0,1,1
190,-2.1029223461422526,0.4901647061987839,2.5937634828085256,1.6409152879323017,-0.293049345692119,1,0,0,1,0,0,1,0,0,1
191,1.2354740516965268,0.8991306308956497,0.1597876442246541,0.49957842780007683,-0.4749467725875396,1,1,0,1,0,0,0,1,0,1
192,0.5114844714423336,1.1328254450081447,0.1597876442246541,0.6197191499192584,-1.751633824769875,1,0,0,1,0,0,0,1,0,1
193,-2.1029223461422526,0.6070121132550308,1.7824382032805686,0.9601178625902728,-0.9586095370314605,0,0,0,1,0,0,0,1,0,1
194,1.1148091216541611,1.3665202591206393,0.1597876442246541,1.4807276584400595,0.6146931885663178,1,0,0,1,0,0,0,1,0,1
195,-2.1029223461422526,0.4901647061987839,1.7824382032805686,2.0614078153494373,0.7397857018493507,0,0,0,1,0,0,1,0,0,1
196,-1.3789327658880592,-1.0288515855324332,2.5937634828085256,1.5407980194996502,-0.6270983613868426,1,0,0,1,0,0,1,0,0,1
197,-2.0627007027947974,1.1328254450081447,1.7824382032805686,1.7210091026784227,-0.16759516677691158,0,0,0,1,0,0,1,0,0,1
